#SCREEN_ID	IDENTIFIER_ID	IDENTIFIER_TYPE	OFFICIAL_SYMBOL	ALIASES	ORGANISM_ID	ORGANISM_OFFICIAL	SCORE.1	SCORE.2	SCORE.3	SCORE.4	SCORE.5	HIT	SOURCE
1247	84844	ENTREZ_GENE	PHF5A	INI|Rds3|SAP14b|SF3B7|SF3b14b|bK223H9.2	9606	Homo sapiens	-6.7	2.51e-08	7.68e-07	-	-	YES	BioGRID ORCS
1247	159	ENTREZ_GENE	ADSS	ADEH|ADSS 2	9606	Homo sapiens	-6.69	6.38e-12	1.56e-09	-	-	YES	BioGRID ORCS
1247	6207	ENTREZ_GENE	RPS13	S13	9606	Homo sapiens	-6.69	6.62e-10	4.16e-08	-	-	YES	BioGRID ORCS
1247	77U	UNKNOWN	AC010877.1	-	9606	Homo sapiens	-6.69	2.8e-07	5.91e-06	-	-	YES	BioGRID ORCS
1247	1022	ENTREZ_GENE	CDK7	CAK|CAK1|CDKN7|HCAK|MO15|STK1|p39MO15	9606	Homo sapiens	-6.68	1.06e-08	3.81e-07	-	-	YES	BioGRID ORCS
1247	84447	ENTREZ_GENE	SYVN1	DER3|HRD1	9606	Homo sapiens	-6.68	9.59e-13	4.53e-10	-	-	YES	BioGRID ORCS
1247	6125	ENTREZ_GENE	RPL5	L5|MSTP030|PPP1R135	9606	Homo sapiens	-6.67	1.35e-08	4.6e-07	-	-	YES	BioGRID ORCS
1247	55683	ENTREZ_GENE	KANSL3	KIAA1310|NSL3|Rcd1|FLJ10081	9606	Homo sapiens	-6.66	1.51e-09	7.96e-08	-	-	YES	BioGRID ORCS
1247	598	ENTREZ_GENE	BCL2L1	BCL-XL/S|BCL2L|BCLX|Bcl-X|PPP1R52|bcl-xS|bcl-xL	9606	Homo sapiens	-6.64	6.38e-12	1.56e-09	-	-	YES	BioGRID ORCS
1247	8774	ENTREZ_GENE	NAPG	GAMMASNAP	9606	Homo sapiens	-6.57	4.51e-09	1.91e-07	-	-	YES	BioGRID ORCS
1247	9493	ENTREZ_GENE	KIF23	CHO1|KNSL5|MKLP-1|MKLP1	9606	Homo sapiens	-6.57	4.75e-13	3.6e-10	-	-	YES	BioGRID ORCS
1247	29925	ENTREZ_GENE	GMPPB	MDDGA14|MDDGB14|MDDGC14|KIAA1851	9606	Homo sapiens	-6.57	7.02e-09	2.71e-07	-	-	YES	BioGRID ORCS
1247	63U	UNKNOWN	AC008686.1	-	9606	Homo sapiens	-6.57	7.87e-07	1.41e-05	-	-	YES	BioGRID ORCS
1247	4144	ENTREZ_GENE	MAT2A	MATA2|MATII|SAMS2	9606	Homo sapiens	-6.55	1.62e-09	8.44e-08	-	-	YES	BioGRID ORCS
1247	9875	ENTREZ_GENE	URB1	C21orf108|NPA1|KIAA0539	9606	Homo sapiens	-6.55	8.91e-11	8.78e-09	-	-	YES	BioGRID ORCS
1247	54555	ENTREZ_GENE	DDX49	Dbp8|R27090_2|FLJ10432	9606	Homo sapiens	-6.55	8.35e-10	5.01e-08	-	-	YES	BioGRID ORCS
1247	54859	ENTREZ_GENE	ELP6	C3orf75|TMEM103|FLJ20211	9606	Homo sapiens	-6.55	7.3e-09	2.79e-07	-	-	YES	BioGRID ORCS
1247	8815	ENTREZ_GENE	BANF1	BAF|BCRP1|D14S1460|NGPS	9606	Homo sapiens	-6.53	1.05e-07	2.61e-06	-	-	YES	BioGRID ORCS
1247	92002	ENTREZ_GENE	FAM58A	CCNQ|STAR	9606	Homo sapiens	-6.53	1.82e-09	9.2e-08	-	-	YES	BioGRID ORCS
1247	116224	ENTREZ_GENE	FAM122A	C9orf42	9606	Homo sapiens	-6.53	2.57e-10	1.98e-08	-	-	YES	BioGRID ORCS
1247	56U	UNKNOWN	RP11-849F2.7	-	9606	Homo sapiens	-6.52	1.73e-07	3.97e-06	-	-	YES	BioGRID ORCS
1247	6319	ENTREZ_GENE	SCD	FADS5|MSTP008|SCD1|SCDOS|hSCD1	9606	Homo sapiens	-6.5	4.31e-12	1.25e-09	-	-	YES	BioGRID ORCS
1247	6129	ENTREZ_GENE	RPL7	L7|humL7-1	9606	Homo sapiens	-6.49	1.36e-13	1.78e-10	-	-	YES	BioGRID ORCS
1247	67U	UNKNOWN	AP003041.2	-	9606	Homo sapiens	-6.49	7.22e-10	4.47e-08	-	-	YES	BioGRID ORCS
1247	6235	ENTREZ_GENE	RPS29	DBA13|S29	9606	Homo sapiens	-6.48	1.7e-08	5.52e-07	-	-	YES	BioGRID ORCS
1247	191	ENTREZ_GENE	AHCY	SAHH|adoHcyase	9606	Homo sapiens	-6.47	2.4e-12	8.14e-10	-	-	YES	BioGRID ORCS
1247	10459	ENTREZ_GENE	MAD2L2	FANCV|MAD2B|POLZ2|REV7	9606	Homo sapiens	-6.47	2.6e-09	1.21e-07	-	-	YES	BioGRID ORCS
1247	3837	ENTREZ_GENE	KPNB1	IMB1|IPO1|IPOB|Impnb|NTF97	9606	Homo sapiens	-6.46	1.13e-09	6.44e-08	-	-	YES	BioGRID ORCS
1247	73U	UNKNOWN	CTD-2410N18.5	-	9606	Homo sapiens	-6.46	5.7e-11	6.48e-09	-	-	YES	BioGRID ORCS
1247	9948	ENTREZ_GENE	WDR1	AIP1|HEL-S-52|NORI-1	9606	Homo sapiens	-6.45	1.41e-12	5.52e-10	-	-	YES	BioGRID ORCS
1247	56052	ENTREZ_GENE	ALG1	CDG1K|HMAT1|HMT-1|HMT1|MT-1|Mat-1|hMat-1	9606	Homo sapiens	-6.45	7.58e-11	7.94e-09	-	-	YES	BioGRID ORCS
1247	52U	UNKNOWN	AL162431.1	-	9606	Homo sapiens	-6.43	1.8e-09	9.15e-08	-	-	YES	BioGRID ORCS
1247	2968	ENTREZ_GENE	GTF2H4	P52|TFB2|TFIIH	9606	Homo sapiens	-6.42	4.39e-08	1.24e-06	-	-	YES	BioGRID ORCS
1247	3376	ENTREZ_GENE	IARS	GRIDHH|IARS1|ILERS|ILRS|IRS|PRO0785	9606	Homo sapiens	-6.42	4.37e-13	3.5e-10	-	-	YES	BioGRID ORCS
1247	6832	ENTREZ_GENE	SUPV3L1	SUV3	9606	Homo sapiens	-6.41	2.27e-11	3.47e-09	-	-	YES	BioGRID ORCS
1247	29894	ENTREZ_GENE	CPSF1	CPSF160|HSU37012|P/cl.18	9606	Homo sapiens	-6.41	4.84e-09	2.01e-07	-	-	YES	BioGRID ORCS
1247	5889	ENTREZ_GENE	RAD51C	BROVCA3|FANCO|R51H3|RAD51L2	9606	Homo sapiens	-6.4	9.17e-09	3.34e-07	-	-	YES	BioGRID ORCS
1247	79897	ENTREZ_GENE	RPP21	C6orf135|CAT60|Em:AB014085.3|FLJ22638	9606	Homo sapiens	-6.4	1.23e-11	2.26e-09	-	-	YES	BioGRID ORCS
1247	75U	UNKNOWN	RP11-399J13.3	-	9606	Homo sapiens	-6.4	1.03e-11	1.99e-09	-	-	YES	BioGRID ORCS
1247	2958	ENTREZ_GENE	GTF2A2	HsT18745|T18745|TF2A2|TFIIA|TFIIA-12|TFIIA-gamma|TFIIAS	9606	Homo sapiens	-6.39	8.82e-11	8.77e-09	-	-	YES	BioGRID ORCS
1247	25983	ENTREZ_GENE	NGDN	C14orf120|CANu1|LCP5|NGD|lpd-2|DKFZP564O092	9606	Homo sapiens	-6.39	8.35e-11	8.57e-09	-	-	YES	BioGRID ORCS
1247	11051	ENTREZ_GENE	NUDT21	CFIM25|CPSF5	9606	Homo sapiens	-6.38	4.81e-12	1.32e-09	-	-	YES	BioGRID ORCS
1247	4141	ENTREZ_GENE	MARS	CMT2U|ILFS2|ILLD|METRS|MRS|MTRNS|SPG70	9606	Homo sapiens	-6.37	6.82e-12	1.61e-09	-	-	YES	BioGRID ORCS
1247	6430	ENTREZ_GENE	SRSF5	HRS|SFRS5|SRP40	9606	Homo sapiens	-6.36	1.51e-11	2.64e-09	-	-	YES	BioGRID ORCS
1247	6647	ENTREZ_GENE	SOD1	ALS|ALS1|HEL-S-44|IPOA|SOD|hSod1|homodimer	9606	Homo sapiens	-6.36	1.05e-10	9.83e-09	-	-	YES	BioGRID ORCS
1247	7329	ENTREZ_GENE	UBE2I	C358B7.1|P18|UBC9	9606	Homo sapiens	-6.36	1.08e-10	1e-08	-	-	YES	BioGRID ORCS
1247	11140	ENTREZ_GENE	CDC37	P50CDC37	9606	Homo sapiens	-6.36	1.41e-10	1.23e-08	-	-	YES	BioGRID ORCS
1247	5888	ENTREZ_GENE	RAD51	BRCC5|FANCR|HRAD51|HsRad51|HsT16930|MRMV2|RAD51A|RECA	9606	Homo sapiens	-6.35	8.01e-09	3.01e-07	-	-	YES	BioGRID ORCS
1247	6139	ENTREZ_GENE	RPL17	L17|PD-1|RPL23	9606	Homo sapiens	-6.35	3.35e-09	1.49e-07	-	-	YES	BioGRID ORCS
1247	2023	ENTREZ_GENE	ENO1	ENO1L1|HEL-S-17|MPB1|NNE|PPH	9606	Homo sapiens	-6.34	2.3e-09	1.11e-07	-	-	YES	BioGRID ORCS
1247	6241	ENTREZ_GENE	RRM2	R2|RR2|RR2M	9606	Homo sapiens	-6.34	4.01e-08	1.14e-06	-	-	YES	BioGRID ORCS
1247	5688	ENTREZ_GENE	PSMA7	C6|HEL-S-276|HSPC|RC6-1|XAPC7	9606	Homo sapiens	-6.31	7.17e-09	2.76e-07	-	-	YES	BioGRID ORCS
1247	54931	ENTREZ_GENE	TRMT10C	COXPD30|HNYA|MRPP1|RG9MTD1|FLJ20432	9606	Homo sapiens	-6.31	6.92e-10	4.32e-08	-	-	YES	BioGRID ORCS
1247	10209	ENTREZ_GENE	EIF1	A121|EIF-1|EIF1A|ISO1|SUI1	9606	Homo sapiens	-6.3	1.39e-09	7.5e-08	-	-	YES	BioGRID ORCS
1247	284802	ENTREZ_GENE	FRG1BP	C20orf80|FRG1B|bA348I14.2	9606	Homo sapiens	-6.3	5.62e-11	6.43e-09	-	-	YES	BioGRID ORCS
1247	8668	ENTREZ_GENE	EIF3I	EIF3S2|PRO2242|TRIP-1|TRIP1|eIF3-beta|eIF3-p36	9606	Homo sapiens	-6.28	8.9e-11	8.78e-09	-	-	YES	BioGRID ORCS
1247	8881	ENTREZ_GENE	CDC16	ANAPC6|APC6|CDC16Hs|CUT9	9606	Homo sapiens	-6.28	1.2e-09	6.69e-08	-	-	YES	BioGRID ORCS
1247	10576	ENTREZ_GENE	CCT2	99D8.1|CCT-beta|CCTB|HEL-S-100n|PRO1633|TCP-1-beta	9606	Homo sapiens	-6.28	2.17e-07	4.78e-06	-	-	YES	BioGRID ORCS
1247	69U	UNKNOWN	AL162389.1	-	9606	Homo sapiens	-6.28	1.36e-07	3.23e-06	-	-	YES	BioGRID ORCS
1247	2885	ENTREZ_GENE	GRB2	ASH|EGFRBP-GRB2|Grb3-3|MST084|MSTP084|NCKAP2	9606	Homo sapiens	-6.27	1.56e-07	3.61e-06	-	-	YES	BioGRID ORCS
1247	6191	ENTREZ_GENE	RPS4X	CCG2|DXS306|RPS4|S4|SCAR|SCR10|FLJ40595	9606	Homo sapiens	-6.27	6.3e-09	2.48e-07	-	-	YES	BioGRID ORCS
1247	7874	ENTREZ_GENE	USP7	HAUSP|TEF1	9606	Homo sapiens	-6.27	2.62e-12	8.58e-10	-	-	YES	BioGRID ORCS
1247	51759	ENTREZ_GENE	C9orf78	HCA59|HSPC220|bA409K20.3	9606	Homo sapiens	-6.27	2.25e-08	7e-07	-	-	YES	BioGRID ORCS
1247	51726	ENTREZ_GENE	DNAJB11	ABBP-2|ABBP2|DJ9|Dj-9|EDJ|ERdj3|ERj3|ERj3p|PRO1080|UNQ537|HEDJ	9606	Homo sapiens	-6.26	2.26e-09	1.1e-07	-	-	YES	BioGRID ORCS
1247	55278	ENTREZ_GENE	QRSL1	GatA|FLJ12189|DKFZP564C1278|FLJ13447|FLJ10989	9606	Homo sapiens	-6.26	1.3e-08	4.46e-07	-	-	YES	BioGRID ORCS
1247	7343	ENTREZ_GENE	UBTF	NOR-90|UBF|UBF-1|UBF1|UBF2	9606	Homo sapiens	-6.25	7.56e-11	7.94e-09	-	-	YES	BioGRID ORCS
1247	55234	ENTREZ_GENE	SMU1	BWD|SMU-1|fSAP57|FLJ10805	9606	Homo sapiens	-6.25	1.85e-09	9.29e-08	-	-	YES	BioGRID ORCS
1247	118460	ENTREZ_GENE	EXOSC6	EAP4|MTR3|Mtr3p|hMtr3p|p11	9606	Homo sapiens	-6.25	2.11e-12	7.28e-10	-	-	YES	BioGRID ORCS
1247	10694	ENTREZ_GENE	CCT8	C21orf112|Cctq|D21S246|PRED71	9606	Homo sapiens	-6.24	5.8e-11	6.49e-09	-	-	YES	BioGRID ORCS
1247	51382	ENTREZ_GENE	ATP6V1D	ATP6M|VATD|VMA8	9606	Homo sapiens	-6.24	7.6e-10	4.63e-08	-	-	YES	BioGRID ORCS
1247	1457	ENTREZ_GENE	CSNK2A1	CK2A1|CKII|CSNK2A3|Cka1|Cka2|OCNDS	9606	Homo sapiens	-6.23	2.26e-10	1.78e-08	-	-	YES	BioGRID ORCS
1247	149371	ENTREZ_GENE	EXOC8	EXO84|Exo84p|SEC84	9606	Homo sapiens	-6.23	5.09e-11	6.13e-09	-	-	YES	BioGRID ORCS
1247	9927	ENTREZ_GENE	MFN2	CMT2A|CMT2A2|CMT2A2A|CMT2A2B|CPRP1|HMSN6A|HSG|MARF|KIAA0214	9606	Homo sapiens	-6.22	5.48e-10	3.59e-08	-	-	YES	BioGRID ORCS
1247	9918	ENTREZ_GENE	NCAPD2	CAP-D2|CNAP1|hCAP-D2|KIAA0159	9606	Homo sapiens	-6.21	3.74e-10	2.69e-08	-	-	YES	BioGRID ORCS
1247	7384	ENTREZ_GENE	UQCRC1	D3S3191|QCR1|UQCR1	9606	Homo sapiens	-6.2	1.08e-09	6.29e-08	-	-	YES	BioGRID ORCS
1247	10856	ENTREZ_GENE	RUVBL2	CGI-46|ECP-51|ECP51|INO80J|REPTIN|RVB2|TAP54-beta|TIH2|TIP48|TIP49B|Reptin52	9606	Homo sapiens	-6.18	2.15e-10	1.71e-08	-	-	YES	BioGRID ORCS
1247	51073	ENTREZ_GENE	MRPL4	CGI-28|L4mt	9606	Homo sapiens	-6.18	6.18e-10	3.91e-08	-	-	YES	BioGRID ORCS
1247	55164	ENTREZ_GENE	SHQ1	GRIM-1|Shq1p|FLJ10539	9606	Homo sapiens	-6.18	4.72e-10	3.22e-08	-	-	YES	BioGRID ORCS
1247	1019	ENTREZ_GENE	CDK4	CMM3|PSK-J3	9606	Homo sapiens	-6.15	1.24e-08	4.29e-07	-	-	YES	BioGRID ORCS
1247	7298	ENTREZ_GENE	TYMS	HST422|TMS|TS|Tsase	9606	Homo sapiens	-6.13	1.73e-10	1.43e-08	-	-	YES	BioGRID ORCS
1247	25974	ENTREZ_GENE	MMACHC	cblC|DKFZP564I122	9606	Homo sapiens	-6.13	6.87e-10	4.31e-08	-	-	YES	BioGRID ORCS
1247	27339	ENTREZ_GENE	PRPF19	NMP200|PRP19|PSO4|SNEV|UBOX4|hPSO4	9606	Homo sapiens	-6.13	5.47e-11	6.4e-09	-	-	YES	BioGRID ORCS
1247	57448	ENTREZ_GENE	BIRC6	APOLLON|BRUCE	9606	Homo sapiens	-6.13	1.05e-10	9.85e-09	-	-	YES	BioGRID ORCS
1247	100134934	ENTREZ_GENE	TEN1	C17orf106|FLJ39785	9606	Homo sapiens	-6.13	5.97e-08	1.62e-06	-	-	YES	BioGRID ORCS
1247	4796	ENTREZ_GENE	TONSL	IKBR|NFKBIL2	9606	Homo sapiens	-6.12	5.62e-11	6.43e-09	-	-	YES	BioGRID ORCS
1247	23065	ENTREZ_GENE	EMC1	CAVIPMR|KIAA0090	9606	Homo sapiens	-6.12	3.69e-09	1.62e-07	-	-	YES	BioGRID ORCS
1247	8841	ENTREZ_GENE	HDAC3	HD3|RPD3|RPD3-2	9606	Homo sapiens	-6.11	1.33e-07	3.17e-06	-	-	YES	BioGRID ORCS
1247	254958	ENTREZ_GENE	REXO1L1P	GOR|REXO1L1	9606	Homo sapiens	-6.11	2.35e-09	1.13e-07	-	-	YES	BioGRID ORCS
1247	6204	ENTREZ_GENE	RPS10	DBA9|S10	9606	Homo sapiens	-6.1	1.55e-08	5.09e-07	-	-	YES	BioGRID ORCS
1247	57721	ENTREZ_GENE	METTL14	hMETTL14|KIAA1627	9606	Homo sapiens	-6.1	4.48e-09	1.9e-07	-	-	YES	BioGRID ORCS
1247	72U	UNKNOWN	CR769776.1	-	9606	Homo sapiens	-6.09	2.23e-11	3.47e-09	-	-	YES	BioGRID ORCS
1247	2783	ENTREZ_GENE	GNB2	-	9606	Homo sapiens	-6.08	5.04e-10	3.37e-08	-	-	YES	BioGRID ORCS
1247	7080	ENTREZ_GENE	NKX2-1	BCH|BHC|NK-2|NKX2.1|NKX2A|NMTC1|T/EBP|TEBP|TITF1|TTF-1|TTF1	9606	Homo sapiens	-6.08	3.72e-08	1.07e-06	-	-	YES	BioGRID ORCS
1247	2079	ENTREZ_GENE	ERH	DROER	9606	Homo sapiens	-6.07	2.18e-09	1.08e-07	-	-	YES	BioGRID ORCS
1247	1434	ENTREZ_GENE	CSE1L	CAS|CSE1|XPO2	9606	Homo sapiens	-6.06	2.31e-09	1.11e-07	-	-	YES	BioGRID ORCS
1247	55166	ENTREZ_GENE	CENPQ	C6orf139|CENP-Q|FLJ10545	9606	Homo sapiens	-6.06	8.99e-10	5.34e-08	-	-	YES	BioGRID ORCS
1247	64979	ENTREZ_GENE	MRPL36	BRIP1|L36mt|MRP-L36|PRPL36|RPMJ	9606	Homo sapiens	-6.06	3.22e-10	2.41e-08	-	-	YES	BioGRID ORCS
1247	140U	UNKNOWN	AC092291.2	-	9606	Homo sapiens	-6.06	0.000731359	0.005023427	-	-	YES	BioGRID ORCS
1247	1460	ENTREZ_GENE	CSNK2B	CK2B|CK2N|CSK2B|Ckb1|Ckb2|G5A	9606	Homo sapiens	-6.05	9.31e-07	1.62e-05	-	-	YES	BioGRID ORCS
1247	5684	ENTREZ_GENE	PSMA3	HC8|PSC3	9606	Homo sapiens	-6.05	7.24e-10	4.47e-08	-	-	YES	BioGRID ORCS
1247	6142	ENTREZ_GENE	RPL18A	L18A	9606	Homo sapiens	-6.05	3.27e-11	4.39e-09	-	-	YES	BioGRID ORCS
1247	10606	ENTREZ_GENE	PAICS	ADE2|ADE2H1|AIRC|PAIS	9606	Homo sapiens	-6.03	1.58e-11	2.68e-09	-	-	YES	BioGRID ORCS
1247	55140	ENTREZ_GENE	ELP3	KAT9|FLJ10422	9606	Homo sapiens	-6.03	3.78e-10	2.71e-08	-	-	YES	BioGRID ORCS
1247	54707	ENTREZ_GENE	GPN2	ATPBD1B|FLJ10349	9606	Homo sapiens	-6.02	2.43e-09	1.16e-07	-	-	YES	BioGRID ORCS
1247	57647	ENTREZ_GENE	DHX37	DDX37|Dhr1|KIAA1517	9606	Homo sapiens	-6.02	4.08e-10	2.83e-08	-	-	YES	BioGRID ORCS
1247	1999	ENTREZ_GENE	ELF3	EPR-1|ERT|ESE-1|ESX	9606	Homo sapiens	-6.01	1.54e-10	1.33e-08	-	-	YES	BioGRID ORCS
1247	8624	ENTREZ_GENE	PSMG1	C21LRP|DSCR2|LRPC21|PAC-1|PAC1|c21-LRP	9606	Homo sapiens	-6.01	7.24e-09	2.77e-07	-	-	YES	BioGRID ORCS
1247	84294	ENTREZ_GENE	UTP23	C8orf53	9606	Homo sapiens	-6.01	1.25e-08	4.29e-07	-	-	YES	BioGRID ORCS
1247	1662	ENTREZ_GENE	DDX10	Dbp4|HRH-J8	9606	Homo sapiens	-6.0	4.74e-08	1.32e-06	-	-	YES	BioGRID ORCS
1247	388524	ENTREZ_GENE	RPSAP58	RPSA_30_1642	9606	Homo sapiens	-6.0	2.05e-08	6.46e-07	-	-	YES	BioGRID ORCS
1247	1915	ENTREZ_GENE	EEF1A1	CCS-3|CCS3|EE1A1|EEF-1|EEF1A|EF-Tu|EF1A|GRAF-1EF|HNGC:16303|LENG7|PTI1|eEF1A-1	9606	Homo sapiens	-5.99	5.1e-12	1.34e-09	-	-	YES	BioGRID ORCS
1247	11224	ENTREZ_GENE	RPL35	L35	9606	Homo sapiens	-5.99	1.21e-09	6.7e-08	-	-	YES	BioGRID ORCS
1247	22908	ENTREZ_GENE	SACM1L	SAC1|KIAA0851	9606	Homo sapiens	-5.99	1.57e-08	5.15e-07	-	-	YES	BioGRID ORCS
1247	1353	ENTREZ_GENE	COX11	COX11P	9606	Homo sapiens	-5.98	1.16e-10	1.04e-08	-	-	YES	BioGRID ORCS
1247	5430	ENTREZ_GENE	POLR2A	POLR2|POLRA|RPB1|RPBh1|RPO2|RPOL2|RpIILS|hRPB220|hsRPB1	9606	Homo sapiens	-5.98	3.67e-10	2.67e-08	-	-	YES	BioGRID ORCS
1247	5928	ENTREZ_GENE	RBBP4	NURF55|RBAP48|lin-53	9606	Homo sapiens	-5.98	1.37e-06	2.24e-05	-	-	YES	BioGRID ORCS
1247	51690	ENTREZ_GENE	LSM7	YNL147W	9606	Homo sapiens	-5.98	3.12e-09	1.41e-07	-	-	YES	BioGRID ORCS
1247	6176	ENTREZ_GENE	RPLP1	LP1|P1|RPP1	9606	Homo sapiens	-5.96	6.38e-11	6.93e-09	-	-	YES	BioGRID ORCS
1247	400949	ENTREZ_GENE	FKSG49	FKSG52|FKSG55|FKSG56|FKSG57|FKSG60|FKSG61|FKSG64|FKSG65|FKSG66|FKSG67|FKSG68|FKSG70	9606	Homo sapiens	-5.96	1.94e-05	0.000221473	-	-	YES	BioGRID ORCS
1247	5290	ENTREZ_GENE	PIK3CA	CLOVE|CWS5|MCAP|MCM|MCMTC|PI3K|PI3K-alpha|p110-alpha	9606	Homo sapiens	-5.95	6.44e-08	1.73e-06	-	-	YES	BioGRID ORCS
1247	6233	ENTREZ_GENE	RPS27A	CEP80|HEL112|S27A|UBA80|UBC|UBCEP1|UBCEP80	9606	Homo sapiens	-5.94	1.71e-10	1.42e-08	-	-	YES	BioGRID ORCS
1247	1967	ENTREZ_GENE	EIF2B1	EIF2B|EIF2BA|EIF-2Balpha	9606	Homo sapiens	-5.93	2.97e-09	1.35e-07	-	-	YES	BioGRID ORCS
1247	6135	ENTREZ_GENE	RPL11	DBA7|GIG34|L11	9606	Homo sapiens	-5.93	7.57e-11	7.94e-09	-	-	YES	BioGRID ORCS
1247	23560	ENTREZ_GENE	GTPBP4	CRFG|NGB|NOG1|FLJ10686|FLJ10690	9606	Homo sapiens	-5.93	9.88e-09	3.58e-07	-	-	YES	BioGRID ORCS
1247	653061	ENTREZ_GENE	GOLGA8S	-	9606	Homo sapiens	-5.93	6.16e-08	1.66e-06	-	-	YES	BioGRID ORCS
1247	5685	ENTREZ_GENE	PSMA4	HC9|HsT17706|PSC9	9606	Homo sapiens	-5.92	6.18e-10	3.91e-08	-	-	YES	BioGRID ORCS
1247	114971	ENTREZ_GENE	PTPMT1	DUSP23|MOSP|PLIP|PNAS-129	9606	Homo sapiens	-5.92	7.91e-09	2.97e-07	-	-	YES	BioGRID ORCS
1247	701	ENTREZ_GENE	BUB1B	BUB1beta|BUBR1|Bub1A|MAD3L|MVA1|SSK1|hBUBR1	9606	Homo sapiens	-5.91	9.85e-12	1.96e-09	-	-	YES	BioGRID ORCS
1247	29127	ENTREZ_GENE	RACGAP1	CYK4|HsCYK-4|ID-GAP|MgcRacGAP	9606	Homo sapiens	-5.91	1.52e-10	1.31e-08	-	-	YES	BioGRID ORCS
1247	51077	ENTREZ_GENE	FCF1	Bka|C14orf111|CGI-35|UTP24	9606	Homo sapiens	-5.91	1.65e-10	1.4e-08	-	-	YES	BioGRID ORCS
1247	83540	ENTREZ_GENE	NUF2	CDCA1|CT106|NUF2R	9606	Homo sapiens	-5.9	1.02e-11	1.99e-09	-	-	YES	BioGRID ORCS
1247	5223	ENTREZ_GENE	PGAM1	HEL-S-35|PGAM-B|PGAMA	9606	Homo sapiens	-5.89	1.15e-09	6.51e-08	-	-	YES	BioGRID ORCS
1247	374354	ENTREZ_GENE	NHLRC2	FLJ25621|DKFZp779F115|FLJ33312|FLJ20147	9606	Homo sapiens	-5.89	3.28e-10	2.44e-08	-	-	YES	BioGRID ORCS
1247	4714	ENTREZ_GENE	NDUFB8	ASHI|CI-ASHI	9606	Homo sapiens	-5.87	1.75e-11	2.89e-09	-	-	YES	BioGRID ORCS
1247	51163	ENTREZ_GENE	DBR1	-	9606	Homo sapiens	-5.87	5.91e-08	1.6e-06	-	-	YES	BioGRID ORCS
1247	57696	ENTREZ_GENE	DDX55	KIAA1595	9606	Homo sapiens	-5.86	5.07e-11	6.13e-09	-	-	YES	BioGRID ORCS
1247	641384	ENTREZ_GENE	TMEM75	FLJ36105	9606	Homo sapiens	-5.86	8.73e-11	8.77e-09	-	-	YES	BioGRID ORCS
1247	988	ENTREZ_GENE	CDC5L	CDC5|CDC5-LIKE|CEF1|PCDC5RP|dJ319D22.1|hCDC5	9606	Homo sapiens	-5.85	4.44e-09	1.89e-07	-	-	YES	BioGRID ORCS
1247	4234	ENTREZ_GENE	METTL1	C12orf1|TRM8|TRMT8|YDL201w	9606	Homo sapiens	-5.85	2.72e-09	1.26e-07	-	-	YES	BioGRID ORCS
1247	8031	ENTREZ_GENE	NCOA4	ARA70|ELE1|PTC3|RFG|DKFZp762E1112	9606	Homo sapiens	-5.84	2.56e-09	1.2e-07	-	-	YES	BioGRID ORCS
1247	9088	ENTREZ_GENE	PKMYT1	MYT1|PPP1R126	9606	Homo sapiens	-5.84	1.92e-11	3.11e-09	-	-	YES	BioGRID ORCS
1247	55660	ENTREZ_GENE	PRPF40A	FBP-11|FBP11|FLAF1|FNBP3|HIP-10|HIP10|HYPA|NY-REN-6|Prp40|FLJ20585	9606	Homo sapiens	-5.84	5.88e-10	3.8e-08	-	-	YES	BioGRID ORCS
1247	226	ENTREZ_GENE	ALDOA	ALDA|GSD12|HEL-S-87p	9606	Homo sapiens	-5.81	1.83e-09	9.2e-08	-	-	YES	BioGRID ORCS
1247	60490	ENTREZ_GENE	PPCDC	MDS018|PPC-DC|coaC|FLJ14585	9606	Homo sapiens	-5.81	2.14e-07	4.71e-06	-	-	YES	BioGRID ORCS
1247	705	ENTREZ_GENE	BYSL	BYSTIN|Enp1	9606	Homo sapiens	-5.8	4.63e-09	1.95e-07	-	-	YES	BioGRID ORCS
1247	2531	ENTREZ_GENE	KDSR	DHSR|FVT1|SDR35C1	9606	Homo sapiens	-5.79	1.1e-09	6.35e-08	-	-	YES	BioGRID ORCS
1247	6541	ENTREZ_GENE	SLC7A1	ATRC1|CAT-1|ERR|HCAT1|REC1L	9606	Homo sapiens	-5.79	6e-11	6.6e-09	-	-	YES	BioGRID ORCS
1247	6742	ENTREZ_GENE	SSBP1	Mt-SSB|SOSS-B1|SSBP|mtSSB	9606	Homo sapiens	-5.79	9.87e-07	1.7e-05	-	-	YES	BioGRID ORCS
1247	10540	ENTREZ_GENE	DCTN2	DCTN50|DYNAMITIN|HEL-S-77|RBP50|DCTN-50	9606	Homo sapiens	-5.79	7.99e-11	8.32e-09	-	-	YES	BioGRID ORCS
1247	22929	ENTREZ_GENE	SEPHS1	SELD|SPS|SPS1	9606	Homo sapiens	-5.79	5.07e-09	2.08e-07	-	-	YES	BioGRID ORCS
1247	27258	ENTREZ_GENE	LSM3	SMX4|USS2|YLR438C	9606	Homo sapiens	-5.79	2.6e-09	1.21e-07	-	-	YES	BioGRID ORCS
1247	55971	ENTREZ_GENE	BAIAP2L1	IRTKS	9606	Homo sapiens	-5.79	6.89e-09	2.68e-07	-	-	YES	BioGRID ORCS
