#IDENTIFIER_ID	IDENTIFIER_TYPE	OFFICIAL_SYMBOL	ALIASES	ORGANISM_ID	ORGANISM_OFFICIAL	1247-SCORE.1	1247-SCORE.2	1247-SCORE.3	1247-SCORE.4	1247-SCORE.5	1247-HIT
94	ENTREZ_GENE	ACVRL1	ACVRLK1|ALK-1|ALK1|HHT|HHT2|ORW2|SKR3|TSR-I	9606	Homo sapiens	-2.95	0.000372122	0.002820679	-	-	YES
97	ENTREZ_GENE	ACYP1	ACYPE	9606	Homo sapiens	-1.17	0.124169681	0.274854749	-	-	NO
160140	ENTREZ_GENE	C11orf65	-	9606	Homo sapiens	1.58	0.006609358	0.030578603	-	-	NO
400831	ENTREZ_GENE	C20orf202	-	9606	Homo sapiens	-0.82	0.608749902	0.766051797	-	-	NO
400830	ENTREZ_GENE	DEFB132	BD-32|DEFB-32|DEFB32|HEL-75|KFLL827|UNQ827|RP5-1103G7.6	9606	Homo sapiens	-1.15	0.108477224	0.250619362	-	-	NO
256297	ENTREZ_GENE	PTF1A	PACA|PAGEN2|PTF1-p48|bHLHa29	9606	Homo sapiens	1.43	0.214851914	0.399404268	-	-	NO
374879	ENTREZ_GENE	ZNF699	hang|FLJ38144	9606	Homo sapiens	0.65	0.397474516	0.593969092	-	-	NO
59349	ENTREZ_GENE	KLHL12	C3IP1|DKIR	9606	Homo sapiens	1.26	0.061723862	0.168864462	-	-	NO
83479	ENTREZ_GENE	DDX59	OFD5|ZNHIT5|DKFZP564B1023	9606	Homo sapiens	-2.53	1.96e-05	0.000223581	-	-	YES
83478	ENTREZ_GENE	ARHGAP24	FILGAP|RC-GAP72|RCGAP72|p73|p73RhoGAP|FLJ33877|DKFZP564B1162	9606	Homo sapiens	0.53	0.823484542	0.906091284	-	-	NO
83475	ENTREZ_GENE	DOHH	HLRC1|hDOHH	9606	Homo sapiens	-8.89	1.84e-12	6.71e-10	-	-	YES
83473	ENTREZ_GENE	KATNAL2	DKFZP667C165	9606	Homo sapiens	-0.75	0.113285241	0.258383902	-	-	NO
3628	ENTREZ_GENE	INPP1	-	9606	Homo sapiens	1.48	0.265376689	0.457809703	-	-	NO
280658	ENTREZ_GENE	SSX7	-	9606	Homo sapiens	-1.04	0.061655708	0.168770368	-	-	NO
25854	ENTREZ_GENE	FAM149A	MST119|MSTP119|DKFZP564J102	9606	Homo sapiens	-0.15	0.254514053	0.444865647	-	-	NO
152877	ENTREZ_GENE	FAM53A	DNTNP	9606	Homo sapiens	0.04	0.706040776	0.832281517	-	-	NO
256126	ENTREZ_GENE	SYCE2	CESC1	9606	Homo sapiens	-1.31	0.008001712	0.035690885	-	-	NO
91543	ENTREZ_GENE	RSAD2	2510004L01Rik|cig33|cig5|vig1|viperin	9606	Homo sapiens	0.05	0.485149613	0.669453569	-	-	NO
961	ENTREZ_GENE	CD47	IAP|MER6|OA3	9606	Homo sapiens	-0.84	0.101401344	0.23899355	-	-	NO
718U	UNKNOWN	AC011755.1	-	9606	Homo sapiens	0.28	0.433270043	0.626283482	-	-	NO
158800	ENTREZ_GENE	RHOXF1	OTEX|PEPP1	9606	Homo sapiens	-0.18	0.742515864	0.85654478	-	-	NO
117U	UNKNOWN	AC092964.2	-	9606	Homo sapiens	-1.65	0.000819807	0.005526927	-	-	NO
390265	ENTREZ_GENE	OR10G7	OR11-283	9606	Homo sapiens	-0.24	0.448684034	0.63959799	-	-	NO
390260	ENTREZ_GENE	OR6X1	OR11-270	9606	Homo sapiens	-1.29	0.23578862	0.424596768	-	-	NO
129450	ENTREZ_GENE	TYW5	C2orf60|hTYW5|FLJ37953	9606	Homo sapiens	-1.08	0.014441457	0.056482383	-	-	NO
222663	ENTREZ_GENE	SCUBE3	CEGF3|FLJ34743	9606	Homo sapiens	0.19	0.962570757	0.982820917	-	-	NO
84078	ENTREZ_GENE	KBTBD7	DKFZP434E2318	9606	Homo sapiens	0.11	0.46328042	0.651872161	-	-	NO
133522	ENTREZ_GENE	PPARGC1B	ERRL1|PERC|PGC-1(beta)|PGC1B	9606	Homo sapiens	-0.96	0.176768277	0.349862266	-	-	NO
29765	ENTREZ_GENE	TMOD4	SK-TMOD	9606	Homo sapiens	1.63	0.015550948	0.059960811	-	-	NO
29767	ENTREZ_GENE	TMOD2	N-TMOD|NTMOD	9606	Homo sapiens	-1.45	0.373395297	0.570564907	-	-	NO
4524	ENTREZ_GENE	MTHFR	-	9606	Homo sapiens	-0.35	0.88829121	0.942145602	-	-	NO
29761	ENTREZ_GENE	USP25	USP21	9606	Homo sapiens	-1.11	0.127565632	0.279893157	-	-	NO
137868	ENTREZ_GENE	SGCZ	ZSG1	9606	Homo sapiens	0.58	0.863466535	0.92862243	-	-	NO
29763	ENTREZ_GENE	PACSIN3	SDPIII	9606	Homo sapiens	-1.58	0.04079367	0.124802666	-	-	NO
79192	ENTREZ_GENE	IRX1	IRX-5|IRXA1	9606	Homo sapiens	0.86	0.151932734	0.315903811	-	-	NO
157927	ENTREZ_GENE	C9orf62	-	9606	Homo sapiens	-1.87	0.045988644	0.136074124	-	-	NO
1175	ENTREZ_GENE	AP2S1	AP17|CLAPS2|FBH3|FBHOk|HHC3	9606	Homo sapiens	-1.16	0.226371438	0.413207569	-	-	NO
1174	ENTREZ_GENE	AP1S1	AP19|CLAPS1|EKV3|MEDNIK|SIGMA1A|WUGSC:H_DJ0747G18.2	9606	Homo sapiens	-1.46	0.001543744	0.009376884	-	-	NO
23059	ENTREZ_GENE	CLUAP1	CFAP22|FAP22|IFT38|FLJ13297|KIAA0643	9606	Homo sapiens	-2.64	0.000109782	0.000994201	-	-	YES
29929	ENTREZ_GENE	ALG6	CDG1C	9606	Homo sapiens	-0.17	0.547193022	0.719988923	-	-	NO
23509	ENTREZ_GENE	POFUT1	DDD2|FUT12|O-FUT|O-Fuc-T|O-FucT-1|OFUCT1|KIAA0180	9606	Homo sapiens	-2.95	2.35e-05	0.000262359	-	-	YES
23508	ENTREZ_GENE	TTC9	TTC9A|KIAA0227	9606	Homo sapiens	-1.72	0.000299219	0.002352802	-	-	NO
23507	ENTREZ_GENE	LRRC8B	TA-LRRP|TALRRP|KIAA0231	9606	Homo sapiens	1.12	0.274210238	0.467204152	-	-	NO
147694	ENTREZ_GENE	ZNF548	FLJ32932	9606	Homo sapiens	-1.11	0.22443038	0.410849572	-	-	NO
23505	ENTREZ_GENE	TMEM131	CC28|PRO1048|RW1|YR-23|KIAA0257	9606	Homo sapiens	-0.03	0.576228821	0.741840813	-	-	NO
23504	ENTREZ_GENE	RIMBP2	PPP1R133|RBP2|RIM-BP2|KIAA0318	9606	Homo sapiens	0.76	0.149194457	0.312190495	-	-	NO
23503	ENTREZ_GENE	ZFYVE26	FYVE-CENT|SPG15|KIAA0321	9606	Homo sapiens	-2.75	6.26e-06	8.37e-05	-	-	YES
23053	ENTREZ_GENE	ZSWIM8	KIAA0913|4832404P21Rik	9606	Homo sapiens	-3.89	2.85e-07	5.98e-06	-	-	YES
23500	ENTREZ_GENE	DAAM2	dJ90A20A.1|KIAA0381	9606	Homo sapiens	-0.63	0.144091771	0.304605038	-	-	NO
9463	ENTREZ_GENE	PICK1	PICK|PRKCABP|dJ1039K5	9606	Homo sapiens	0.22	0.744954764	0.858318378	-	-	NO
23302	ENTREZ_GENE	WSCD1	KIAA0523	9606	Homo sapiens	0.41	0.674829609	0.81234681	-	-	NO
29926	ENTREZ_GENE	GMPPA	AAMR	9606	Homo sapiens	-0.35	0.988377007	0.994267326	-	-	NO
169026	ENTREZ_GENE	SLC30A8	ZNT8|ZnT-8	9606	Homo sapiens	0.66	0.136473847	0.29390749	-	-	NO
513	ENTREZ_GENE	ATP5D	-	9606	Homo sapiens	-4.1	1.43e-09	7.67e-08	-	-	YES
29924	ENTREZ_GENE	EPN1	-	9606	Homo sapiens	-1.25	0.034128829	0.109207883	-	-	NO
284306	ENTREZ_GENE	ZNF547	FLJ31100	9606	Homo sapiens	0.13	0.89347953	0.945188239	-	-	NO
196410	ENTREZ_GENE	METTL7B	ALDI	9606	Homo sapiens	-1.82	0.003794192	0.019558822	-	-	NO
56971	ENTREZ_GENE	CEACAM19	CEACM19|CEAL1	9606	Homo sapiens	-0.86	0.096479483	0.230821219	-	-	NO
196415	ENTREZ_GENE	C12orf77	-	9606	Homo sapiens	-1.07	0.172789143	0.344578808	-	-	NO
116179	ENTREZ_GENE	TGM7	TGMZ	9606	Homo sapiens	0.22	0.89739663	0.947130952	-	-	NO
7188	ENTREZ_GENE	TRAF5	MGC:39780|RNF84	9606	Homo sapiens	-1.35	0.055875385	0.156855846	-	-	NO
7189	ENTREZ_GENE	TRAF6	MGC:3310|RNF85	9606	Homo sapiens	-2.38	0.003494772	0.018298366	-	-	NO
29101	ENTREZ_GENE	SSU72	HSPC182|PNAS-120	9606	Homo sapiens	-1.7	4.13e-05	0.00042363	-	-	NO
29100	ENTREZ_GENE	TMEM208	HSPC171	9606	Homo sapiens	-3.12	4.04e-05	0.0004169	-	-	YES
29103	ENTREZ_GENE	DNAJC15	DNAJD1|HSD18|MCJ	9606	Homo sapiens	0.02	0.476816893	0.663080227	-	-	NO
29102	ENTREZ_GENE	DROSHA	ETOHI2|HSA242976|RANSE3L|RN3|RNASE3L|RNASEN	9606	Homo sapiens	-1.76	0.014753452	0.057462022	-	-	NO
29105	ENTREZ_GENE	CFAP20	C16orf80|EVORF|GTL3|fSAP23	9606	Homo sapiens	-3.82	1.47e-06	2.38e-05	-	-	YES
7185	ENTREZ_GENE	TRAF1	EBI6|MGC:10353	9606	Homo sapiens	-1.32	0.112722547	0.257379611	-	-	NO
7186	ENTREZ_GENE	TRAF2	MGC:45012|TRAP|TRAP3	9606	Homo sapiens	-2.95	1.85e-05	0.00021193	-	-	YES
7187	ENTREZ_GENE	TRAF3	CAP-1|CAP1|CD40bp|CRAF1|IIAE5|LAP1	9606	Homo sapiens	-4.32	3.23e-08	9.53e-07	-	-	YES
91687	ENTREZ_GENE	CENPL	C1orf155|CENP-L|dJ383J4.3|FLJ31044	9606	Homo sapiens	-3.53	2.42e-06	3.72e-05	-	-	YES
3433	ENTREZ_GENE	IFIT2	G10P2|GARG-39|IFI-54|IFI-54K|IFI54|IFIT-2|ISG-54 K|ISG-54K|ISG54|P54|cig42	9606	Homo sapiens	-0.7	0.117697815	0.265271136	-	-	NO
91683	ENTREZ_GENE	SYT12	SYT11|sytXII	9606	Homo sapiens	-2.8	0.001087668	0.006993252	-	-	YES
89858	ENTREZ_GENE	SIGLEC12	S2V|SIGLECL1|SLG|Siglec-XII|Siglec-L1|Siglec-12	9606	Homo sapiens	-0.25	0.491563855	0.674534096	-	-	NO
3434	ENTREZ_GENE	IFIT1	C56|G10P1|IFI-56|IFI-56K|IFI56|IFIT-1|IFNAI1|ISG56|P56|RNM561|GARG-16	9606	Homo sapiens	0.24	0.19791281	0.378306524	-	-	NO
132671	ENTREZ_GENE	SPATA18	Mieap|SPETEX1|FLJ32906	9606	Homo sapiens	0.48	0.24810216	0.43779128	-	-	NO
100287362	ENTREZ_GENE	PRSS46	TESSP6	9606	Homo sapiens	-0.92	0.972784461	0.987551307	-	-	NO
727910	ENTREZ_GENE	TLCD2	-	9606	Homo sapiens	0.51	0.431312396	0.624220865	-	-	NO
873	ENTREZ_GENE	CBR1	CBR|SDR21C1|hCBR1	9606	Homo sapiens	0.31	0.435266706	0.627964866	-	-	NO
150094	ENTREZ_GENE	SIK1	MSK|SIK|SIK-1|SNF1LK	9606	Homo sapiens	0.33	0.283139266	0.476690474	-	-	NO
283652	ENTREZ_GENE	SLC24A5	JSX|NCKX5|OCA6|SHEP4	9606	Homo sapiens	-0.18	0.596873139	0.757349786	-	-	NO
8549	ENTREZ_GENE	LGR5	FEX|GPR49|GPR67|GRP49|HG38	9606	Homo sapiens	-2.37	0.001402185	0.008656401	-	-	NO
8548	ENTREZ_GENE	BLZF1	GOLGIN-45|JEM-1|JEM-1s|JEM1	9606	Homo sapiens	-1.58	0.008625605	0.037724758	-	-	NO
83850	ENTREZ_GENE	ESYT3	CHR3SYT|E-Syt3|FAM62C	9606	Homo sapiens	-0.34	0.510743506	0.690195792	-	-	NO
6822	ENTREZ_GENE	SULT2A1	DHEA-ST|DHEAS|HST|ST2|ST2A1|ST2A3|STD|hSTa	9606	Homo sapiens	1.07	0.033900554	0.108686145	-	-	NO
8545	ENTREZ_GENE	CGGBP1	CGGBP|p20-CGGBP	9606	Homo sapiens	-1.19	0.179169672	0.353181858	-	-	NO
8544	ENTREZ_GENE	PIR	-	9606	Homo sapiens	-0.92	0.043671097	0.131146914	-	-	NO
8547	ENTREZ_GENE	FCN3	FCNH|HAKA1	9606	Homo sapiens	-2.1	0.003490899	0.018282875	-	-	NO
8546	ENTREZ_GENE	AP3B1	ADTB3|ADTB3A|HPS|HPS2|PE	9606	Homo sapiens	-0.27	0.612240409	0.768654436	-	-	NO
8013	ENTREZ_GENE	NR4A3	CHN|CSMF|MINOR|NOR1|TEC	9606	Homo sapiens	-0.28	0.195765365	0.375529954	-	-	NO
8540	ENTREZ_GENE	AGPS	ADAP-S|ADAS|ADHAPS|ADPS|ALDHPSY|RCDP3	9606	Homo sapiens	0.0	0.783270965	0.882481756	-	-	NO
8543	ENTREZ_GENE	LMO4	-	9606	Homo sapiens	-1.8	0.010472888	0.043902698	-	-	NO
83707	ENTREZ_GENE	TRPT1	-	9606	Homo sapiens	-0.63	0.427781456	0.62126904	-	-	NO
7456	ENTREZ_GENE	WIPF1	PRPL-2|WAS2|WASPIP|WIP	9606	Homo sapiens	0.42	0.766401799	0.870910375	-	-	NO
199713	ENTREZ_GENE	NLRP7	CLR19.4|HYDM|NALP7|NOD12|PAN7|PYPAF3	9606	Homo sapiens	-3.2	0.000237291	0.001927245	-	-	YES
7454	ENTREZ_GENE	WAS	IMD2|SCNX|THC|THC1|WASP|WASPA	9606	Homo sapiens	1.93	0.034381641	0.109841077	-	-	NO
7455	ENTREZ_GENE	ZAN	-	9606	Homo sapiens	-1.3	0.18186834	0.356743117	-	-	NO
375056	ENTREZ_GENE	MIA3	ARNT|D320|TANGO|TANGO1|UNQ6077|KIAA0268|FLJ39207	9606	Homo sapiens	0.35	0.330644482	0.527028064	-	-	NO
7453	ENTREZ_GENE	WARS	GAMMA-2|IFI53|IFP53	9606	Homo sapiens	-3.3	1.18e-08	4.11e-07	-	-	YES
7450	ENTREZ_GENE	VWF	F8VWF|VWD	9606	Homo sapiens	0.1	0.723099512	0.842702986	-	-	NO
2036	ENTREZ_GENE	EPB41L1	4.1N|MRD11|KIAA0338	9606	Homo sapiens	-0.96	0.074995272	0.193646013	-	-	NO
123036	ENTREZ_GENE	TC2N	C14orf47|C2CD1|MTAC2D1|Tac2-N|FLJ36557	9606	Homo sapiens	-0.34	0.247442529	0.437167416	-	-	NO
624	ENTREZ_GENE	BDKRB2	B2R|BK-2|BK2|BKR2|BRB2	9606	Homo sapiens	-1.16	0.131656645	0.286433062	-	-	NO
2035	ENTREZ_GENE	EPB41	4.1R|EL1|HE	9606	Homo sapiens	-0.47	0.481394644	0.666618234	-	-	NO
7458	ENTREZ_GENE	EIF4H	WBSCR1|WSCR1|eIF-4H|KIAA0038	9606	Homo sapiens	-1.46	0.007796582	0.034939593	-	-	NO
2658	ENTREZ_GENE	GDF2	BMP-9|BMP9|HHT5	9606	Homo sapiens	0.02	0.778099514	0.878659867	-	-	NO
23125	ENTREZ_GENE	CAMTA2	KIAA0909	9606	Homo sapiens	-0.44	0.90957325	0.953190436	-	-	NO
4520	ENTREZ_GENE	MTF1	MTF-1|ZRF	9606	Homo sapiens	-0.55	0.389414739	0.586439005	-	-	NO
4848	ENTREZ_GENE	CNOT2	CDC36|HSPC131|NOT2|NOT2H	9606	Homo sapiens	-2.1	0.014903364	0.057939326	-	-	NO
23428	ENTREZ_GENE	SLC7A8	LAT2|LPI-PC1	9606	Homo sapiens	0.13	0.95227147	0.977238895	-	-	NO
89853	ENTREZ_GENE	MVB12B	C9orf28|FAM125B|FLJ00001	9606	Homo sapiens	0.45	0.511761735	0.690918079	-	-	NO
4597	ENTREZ_GENE	MVD	FP17780|MDDase|MPD|POROK7	9606	Homo sapiens	-4.67	6.7e-12	1.6e-09	-	-	YES
55339	ENTREZ_GENE	WDR33	NET14|WDC146|FLJ11294	9606	Homo sapiens	-5.66	1.41e-10	1.23e-08	-	-	YES
375057	ENTREZ_GENE	STUM	C1orf95|DKFZp761P211	9606	Homo sapiens	-0.37	0.400500497	0.596919985	-	-	NO
745U	UNKNOWN	RP11-1012A1.4	-	9606	Homo sapiens	-1.64	0.015786968	0.060706962	-	-	NO
23519	ENTREZ_GENE	ANP32D	PP32R2	9606	Homo sapiens	0.17	0.791021919	0.887763052	-	-	NO
4594	ENTREZ_GENE	MUT	MCM	9606	Homo sapiens	0.66	0.400177927	0.596582259	-	-	NO
7486	ENTREZ_GENE	WRN	RECQ3|RECQL2|RECQL3	9606	Homo sapiens	1.85	0.005976429	0.028262836	-	-	NO
57513	ENTREZ_GENE	CASKIN2	ANKS5B|KIAA1139|FLJ21609	9606	Homo sapiens	-0.68	0.609334398	0.766188378	-	-	NO
55623	ENTREZ_GENE	THUMPD1	Tan1|FLJ20274	9606	Homo sapiens	-1.48	0.008659229	0.037820316	-	-	NO
55622	ENTREZ_GENE	TTC27	FLJ20272	9606	Homo sapiens	-2.96	6.54e-05	0.000631892	-	-	YES
55333	ENTREZ_GENE	SYNJ2BP	ARIP2|OMP25	9606	Homo sapiens	-3.09	0.000874213	0.005838596	-	-	YES
55332	ENTREZ_GENE	DRAM1	DRAM|FLJ11259	9606	Homo sapiens	-0.96	0.250313766	0.440527554	-	-	NO
55627	ENTREZ_GENE	SMPD4	NET13|NSMASE-3|NSMASE3|FLJ20756|FLJ20297|KIAA1418	9606	Homo sapiens	-3.15	1.39e-05	0.000165378	-	-	YES
55334	ENTREZ_GENE	SLC39A9	ZIP-9|ZIP9|FLJ11274	9606	Homo sapiens	-3.19	0.000266082	0.002123982	-	-	YES
55625	ENTREZ_GENE	ZDHHC7	DHHC7|SERZ-B|SERZ1|ZNF370|FLJ10792|FLJ20279	9606	Homo sapiens	-2.34	2.17e-05	0.000244039	-	-	NO
55336	ENTREZ_GENE	FBXL8	FBL8	9606	Homo sapiens	-1.22	0.14136121	0.300676391	-	-	NO
10884	ENTREZ_GENE	MRPS30	MRP-S30|PAP|PDCD9|S30mt	9606	Homo sapiens	-3.49	8.5e-05	0.000798351	-	-	YES
10885	ENTREZ_GENE	WDR3	DIP2|UTP12|FLJ12796	9606	Homo sapiens	-3.44	0.000172247	0.001463769	-	-	YES
144348	ENTREZ_GENE	ZNF664	ZFOC1|ZNF176|DKFZp761B128	9606	Homo sapiens	-1.57	0.032788079	0.105832191	-	-	NO
389072	ENTREZ_GENE	PLEKHM3	DAPR|PLEKHM1L	9606	Homo sapiens	-1.55	0.063419366	0.172300766	-	-	NO
131474	ENTREZ_GENE	CHCHD4	MIA40|TIMM40|FLJ31709	9606	Homo sapiens	-1.85	0.003756091	0.019414239	-	-	NO
84905	ENTREZ_GENE	ZNF341	dJ553F4.3	9606	Homo sapiens	-0.99	0.02950709	0.098010595	-	-	NO
158158	ENTREZ_GENE	RASEF	RAB45|FLJ31614	9606	Homo sapiens	-0.19	0.501920613	0.682795059	-	-	NO
84908	ENTREZ_GENE	FAM136A	FLJ14668	9606	Homo sapiens	-0.52	0.521871014	0.699372213	-	-	NO
84909	ENTREZ_GENE	C9orf3	AOPEP|AP-O|APO|C90RF3|ONPEP|FLJ14675	9606	Homo sapiens	-0.65	0.352800574	0.549680557	-	-	NO
23650	ENTREZ_GENE	TRIM29	ATDC|FLJ36085	9606	Homo sapiens	-0.59	0.580717112	0.745315749	-	-	NO
10888	ENTREZ_GENE	GPR83	GIR|GPR72	9606	Homo sapiens	-0.15	0.643466155	0.792293626	-	-	NO
4846	ENTREZ_GENE	NOS3	ECNOS|eNOS	9606	Homo sapiens	-0.69	0.401469142	0.597883142	-	-	NO
117608	ENTREZ_GENE	ZNF354B	KID2|FLJ25008	9606	Homo sapiens	-0.86	0.052664929	0.15039816	-	-	NO
65094	ENTREZ_GENE	JMJD4	FLJ12517	9606	Homo sapiens	-0.32	0.087034394	0.214406769	-	-	NO
8291	ENTREZ_GENE	DYSF	FER1L1|LGMD2B|MMD1	9606	Homo sapiens	-0.79	0.484519687	0.66902468	-	-	NO
221150	ENTREZ_GENE	SKA3	C13orf3|RAMA1	9606	Homo sapiens	-2.58	6.3e-06	8.4e-05	-	-	YES
2318	ENTREZ_GENE	FLNC	ABP-280|ABP280A|ABPA|ABPL|CMH26|FLN2|MFM5|MPD4|RCM5	9606	Homo sapiens	-0.47	0.317090351	0.513861631	-	-	NO
221154	ENTREZ_GENE	MICU2	1110008L20Rik|EFHA1	9606	Homo sapiens	1.73	0.012779635	0.051179968	-	-	NO
92086	ENTREZ_GENE	GGTLC1	GGTL6|GGTLA3|GGTLA4|dJ831C21.1|dJ831C21.2	9606	Homo sapiens	0.33	0.491745195	0.674690333	-	-	NO
2319	ENTREZ_GENE	FLOT2	ECS-1|ECS1|ESA|ESA1|M17S1	9606	Homo sapiens	-0.38	0.428620626	0.621785987	-	-	NO
6534	ENTREZ_GENE	SLC6A7	PROT	9606	Homo sapiens	0.6	0.329743662	0.52613743	-	-	NO
3443	ENTREZ_GENE	IFNA6	IFN-alphaK	9606	Homo sapiens	-0.25	0.308478386	0.505066379	-	-	NO
4841	ENTREZ_GENE	NONO	MRXS34|NMT55|NRB54|P54|P54NRB|PPP1R114	9606	Homo sapiens	0.24	0.837651077	0.913684865	-	-	NO
1084	ENTREZ_GENE	CEACAM3	CD66D|CEA|CGM1|W264|W282	9606	Homo sapiens	0.38	0.914322118	0.955487722	-	-	NO
266675	ENTREZ_GENE	BEST4	VMD2L2	9606	Homo sapiens	-1.37	0.009807147	0.041670999	-	-	NO
8292	ENTREZ_GENE	COLQ	CMS5|EAD	9606	Homo sapiens	0.0	0.983829414	0.991807729	-	-	NO
2039	ENTREZ_GENE	DMTN	DMT|EPB49	9606	Homo sapiens	0.48	0.326553633	0.523302328	-	-	NO
2317	ENTREZ_GENE	FLNB	ABP-278|ABP-280|AOI|FH1|FLN-B|FLN1L|LRS1|SCT|TABP|TAP	9606	Homo sapiens	0.47	0.23348891	0.42160414	-	-	NO
854U	UNKNOWN	AC073343.1	-	9606	Homo sapiens	-1.87	0.04758301	0.139144467	-	-	NO
130872	ENTREZ_GENE	AHSA2	AHA1|Hch1|DKFZp564C236	9606	Homo sapiens	-1.65	0.153270935	0.317958877	-	-	NO
801U	UNKNOWN	RP11-574K11.31	-	9606	Homo sapiens	0.26	0.861905056	0.928091196	-	-	NO
2038	ENTREZ_GENE	EPB42	PA|SPH5	9606	Homo sapiens	0.04	0.891319982	0.943606224	-	-	NO
154091	ENTREZ_GENE	SLC2A12	GLUT12|GLUT8	9606	Homo sapiens	-1.59	0.016658768	0.063509767	-	-	NO
6533	ENTREZ_GENE	SLC6A6	TAUT	9606	Homo sapiens	0.45	0.484070011	0.668840792	-	-	NO
127731	ENTREZ_GENE	VWA5B1	FLJ32784	9606	Homo sapiens	0.26	0.807256319	0.897270559	-	-	NO
127733	ENTREZ_GENE	UBXN10	UBXD3|FLJ25429	9606	Homo sapiens	-1.11	0.089315914	0.218132571	-	-	NO
65268	ENTREZ_GENE	WNK2	NY-CO-43|P/OKcl.13|PRKWNK2|SDCCAG43|KIAA1760	9606	Homo sapiens	-0.96	0.813840853	0.900733234	-	-	NO
6530	ENTREZ_GENE	SLC6A2	NAT1|NET|NET1|SLC6A5	9606	Homo sapiens	-0.08	0.887381458	0.941780141	-	-	NO
65264	ENTREZ_GENE	UBE2Z	HOYS7|USE1|FLJ13855	9606	Homo sapiens	-1.03	0.151743518	0.315576015	-	-	NO
65265	ENTREZ_GENE	C8orf33	FLJ20989	9606	Homo sapiens	-1.89	0.00742045	0.033630852	-	-	NO
65266	ENTREZ_GENE	WNK4	PHA2B|PRKWNK4	9606	Homo sapiens	-0.15	0.664594554	0.806043106	-	-	NO
65267	ENTREZ_GENE	WNK3	PRKWNK3	9606	Homo sapiens	2.32	0.009331693	0.040145553	-	-	NO
65260	ENTREZ_GENE	COA7	C1orf163|RESA1|SELRC1|FLJ12439	9606	Homo sapiens	-5.25	6.93e-08	1.84e-06	-	-	YES
150160	ENTREZ_GENE	CCT8L2	CESK1	9606	Homo sapiens	-0.98	0.086960046	0.214328986	-	-	NO
393	ENTREZ_GENE	ARHGAP4	C1|RGC1|RhoGAP4|SrGAP4|p115|KIAA0131	9606	Homo sapiens	1.3	0.034876094	0.110906866	-	-	NO
392	ENTREZ_GENE	ARHGAP1	CDC42GAP|RHOGAP|RHOGAP1|p50rhoGAP	9606	Homo sapiens	-0.85	0.275336314	0.468444222	-	-	NO
391	ENTREZ_GENE	RHOG	ARHG	9606	Homo sapiens	-1.93	0.009681852	0.04127016	-	-	NO
390	ENTREZ_GENE	RND3	ARHE|Rho8|RhoE|memB	9606	Homo sapiens	-0.54	0.654442437	0.799534029	-	-	NO
397	ENTREZ_GENE	ARHGDIB	D4|GDIA2|GDID4|LYGDI|Ly-GDI|RAP1GN1|RhoGDI2	9606	Homo sapiens	0.62	0.50684705	0.687091189	-	-	NO
396	ENTREZ_GENE	ARHGDIA	GDIA1|HEL-S-47e|NPHS8|RHOGDI|RHOGDI-1	9606	Homo sapiens	-0.85	0.013343473	0.052950204	-	-	NO
395	ENTREZ_GENE	ARHGAP6	RHOGAP6|RHOGAPX-1	9606	Homo sapiens	2.12	0.001939538	0.011323505	-	-	NO
394	ENTREZ_GENE	ARHGAP5	GFI2|RhoGAP5|p190-B|p190BRhoGAP	9606	Homo sapiens	-2.15	0.003658649	0.018997236	-	-	NO
399	ENTREZ_GENE	RHOH	ARHH|TTF	9606	Homo sapiens	0.35	0.273578994	0.466486361	-	-	NO
398	ENTREZ_GENE	ARHGDIG	RHOGDI-3	9606	Homo sapiens	-0.63	0.236518918	0.425308658	-	-	NO
2334	ENTREZ_GENE	AFF2	FMR2|FMR2P|FRAXE|MRX2|OX19	9606	Homo sapiens	1.52	0.048889088	0.142070367	-	-	NO
100132707	ENTREZ_GENE	PAXIP1-AS2	PAXIP1OS	9606	Homo sapiens	-0.28	0.460494083	0.649459705	-	-	NO
2309	ENTREZ_GENE	FOXO3	AF6q21|FKHRL1|FKHRL1P2|FOXO2|FOXO3A	9606	Homo sapiens	-0.21	0.379609821	0.576930759	-	-	NO
2308	ENTREZ_GENE	FOXO1	FKH1|FKHR|FOXO1A	9606	Homo sapiens	1.58	0.084498869	0.210140584	-	-	NO
23746	ENTREZ_GENE	AIPL1	AIPL2|LCA4	9606	Homo sapiens	1.24	0.100080035	0.236884515	-	-	NO
201134	ENTREZ_GENE	CEP112	CCDC46|MACOCO	9606	Homo sapiens	-0.02	0.742864121	0.856798232	-	-	NO
4729	ENTREZ_GENE	NDUFV2	CI-24k	9606	Homo sapiens	-1.52	0.002342358	0.013227279	-	-	NO
4728	ENTREZ_GENE	NDUFS8	CI-23k|CI23KD|TYKY	9606	Homo sapiens	-7.09	2.4e-11	3.57e-09	-	-	YES
4725	ENTREZ_GENE	NDUFS5	CI-15k|CI15K	9606	Homo sapiens	-6.87	7.63e-12	1.7e-09	-	-	YES
81502	ENTREZ_GENE	HM13	H13|IMP1|IMPAS|IMPAS-1|MSTP086|PSENL3|PSL3|SPP|SPPL1|dJ324O17.1	9606	Homo sapiens	-1.24	0.155988056	0.321632066	-	-	NO
2303	ENTREZ_GENE	FOXC2	FKHL14|LD|MFH-1|MFH1	9606	Homo sapiens	-1.4	0.045021746	0.134015547	-	-	NO
